URL,CLUSTER,SCHEMA,EXPECTED_SCHEMA,STATUS,EVIDENCE
imoveis/imovel-1235-chalé-barra-guarujá-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1236-flat-enseada-mongaguá-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1237-apartamento-maré-praia-grande-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1238-cobertura-maré-caraguatatuba-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1239-chalé-gonzaga-ilhabela-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1240-chalé-oeste-guarujá-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1241-flat-barra-praia-grande-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1242-casa-barra-peruíbe-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1243-casa-jardim-itanhaém-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1244-chalé-leste-itanhaém-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1245-casa-oeste-praia-grande-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1246-cobertura-marina-santos-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1247-chalé-oeste-santos-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1248-cobertura-barra-santos-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1249-cobertura-gonzaga-guarujá-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1250-apartamento-gonzaga-guarujá-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1251-casa-gonzaga-praia-grande-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1252-chalé-itapua-bertioga-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1253-apartamento-jardim-peruíbe-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1254-apartamento-marina-praia-grande-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1255-casa-oeste-ubatuba-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1256-cobertura-maré-ilhabela-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1257-apartamento-alfa-praia-grande-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1258-cobertura-boqueirão-santos-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1259-cobertura-camburi-mongaguá-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1260-casa-itapua-itanhaém-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1261-apartamento-maré-são-vicente-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1262-apartamento-gonzaga-santos-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1263-cobertura-oeste-peruíbe-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1264-apartamento-barra-itanhaém-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1265-apartamento-alfa-guarujá-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1266-chalé-barra-santos-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1267-apartamento-boqueirão-guarujá-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1268-chalé-alfa-peruíbe-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1269-chalé-jardim-itanhaém-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1270-cobertura-maré-são-vicente-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1271-apartamento-gonzaga-bertioga-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1272-flat-barra-santos-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1273-chalé-centro-bertioga-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1274-apartamento-oeste-bertioga-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1275-casa-norte-santos-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1276-flat-enseada-ilhabela-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1277-apartamento-leste-itanhaém-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1278-apartamento-centro-praia-grande-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1279-apartamento-boqueirão-santos-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1280-chalé-sul-são-vicente-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1281-casa-centro-praia-grande-2-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1282-casa-itapua-itanhaém-3-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1283-chalé-marina-peruíbe-4-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-1284-casa-barra-praia-grande-1-quartos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-370.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-371.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-372.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-373.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-374.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-375.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-376.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-377.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-378.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-379.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-380.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-381.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-382.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-383.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-384.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-385.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-386.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-387.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-388.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/imovel-389.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/index.html,imoveis,"BreadcrumbList,ItemList",RealEstateListing,SCHEMA_MISMATCH,valid
imoveis/itanhaem-centro-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/itanhaem-cibratel-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/itanhaem-gaivota-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/itanhaem-itanhaem-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/itanhaem-jardim-grandesp-lançamento.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/lote-0360-0369.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/mongagua-balneario-lançamento.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/mongagua-centro-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/mongagua-mongagua-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/mongagua-parque-turistico-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/mongagua-vila-virginia-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/parcerias-litoral-paulista.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/peruibe-centro-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/peruibe-costao-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/peruibe-peruibe-lançamento.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/peruibe-rio-preto-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/peruibe-vila-sao-paulo-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/praia grande-boqueirao-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/praia grande-caiçara-lançamento.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/praia grande-ocian-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/praia grande-real-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/praia grande-vila-tupi-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/santos-aparecida-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/santos-embare-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/santos-gonzaga-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/santos-ponta-da-praia-lançamento.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/santos-vila-nova-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/sao vicente-centro-lançamento.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/sao vicente-gonzaguinha-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/sao vicente-itarare-venda.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/sao vicente-sao-vicente-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/sao vicente-vila-margarida-aluguel.html,imoveis,"BreadcrumbList,RealEstateListing",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-3-dormitorios-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-3-quartos-bertioga.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-3-quartos-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-3-quartos-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-3-quartos-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-3-quartos-sao-vicente.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-bertioga.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-caraguatatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-ilhabela.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-itanhaem.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-peruibe.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-sao-vicente.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-condominio-ubatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-ilhabela.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-itanhaem.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-peruibe.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-sao-vicente.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/sobrado-ubatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-bertioga.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-caraguatatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-ilhabela.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-investimento-bertioga.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-investimento-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-investimento-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-investimento-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-investimento-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-itanhaem.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-peruibe.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-sao-vicente.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-temporada-itanhaem.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/studio-ubatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/template-landing.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-bertioga.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-caraguatatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-ilhabela.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-itanhaem.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-bertioga.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-caraguatatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-guaruja.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-ilhabela.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-itanhaem.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-peruibe.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-loteamento-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-mongagua.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-peruibe.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-plano-peruibe.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-plano-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-praia-grande.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-santos.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-sao-vicente.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
imoveis/terreno-ubatuba.html,imoveis,"RealEstateListing,Article,FAQPage,BreadcrumbList",RealEstateListing,SCHEMA_OK,valid
bairros/guaruja-enseada.html,bairros,NONE,Place,SCHEMA_MISSING,valid
bairros/index.html,bairros,"BreadcrumbList,ItemList",Place,SCHEMA_MISMATCH,valid
bairros/praia-grande-ocian.html,bairros,NONE,Place,SCHEMA_MISSING,valid
bairros/praia-grande-solemar.html,bairros,NONE,Place,SCHEMA_MISSING,valid
bairros/santos-boqueirao.html,bairros,NONE,Place,SCHEMA_MISSING,valid
bairros/saovicente-gonzaguinha.html,bairros,NONE,Place,SCHEMA_MISSING,valid
hub/bertioga.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/guaruja.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/index.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/itanhaem.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/mongagua.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/peruibe.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/praia-grande.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/santos.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
hub/sao-vicente.html,hub,"BreadcrumbList,Article,FAQPage,Organization",WebPage,SCHEMA_MISMATCH,valid
blog/10-artigos-seo-litoral-paulista-2026.html,blog,"FAQPage,BreadcrumbList,BlogPosting,Article",BlogPosting,SCHEMA_OK,valid
blog/3-erros-que-matam-vendas-de-temporada-no-litoral-lote-2026-08-03-23.html,blog,"BlogPosting,BreadcrumbList,FAQPage",BlogPosting,SCHEMA_OK,valid
blog/5-sinais-imovel-subvalorizado-litoral-2026-08-05.html,blog,"FAQPage,BreadcrumbList,BlogPosting,Article",BlogPosting,SCHEMA_OK,valid
blog/5-táticas-infalíveis-para-captação-imobiliária-no-litoral-paulista-lote-2026-08-03-2.html,blog,"BlogPosting,BreadcrumbList,FAQPage",BlogPosting,SCHEMA_OK,valid
blog/ab-testing-anuncios-imobiliarios-locais-litoral-2026.html,blog,BlogPosting,BlogPosting,SCHEMA_OK,valid
blog/abordagem-captacao-imoveis-alto-padrao-litoral-2026.html,blog,"FAQPage,BreadcrumbList,BlogPosting,Article",BlogPosting,SCHEMA_OK,valid
blog/abordagem-proprietarios-whatsapp-litoral-2026.html,blog,"BlogPosting,BreadcrumbList,FAQPage",BlogPosting,SCHEMA_OK,valid
